pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,Amount,Fraud
2011-06-01 07:37:00 UTC,-73.988387,40.748835,-73.98292,40.752575,1,160.34,1
2011-06-01 07:37:00 UTC,-74.007168,40.725722,-73.997518,40.722387,1,172.44,1
2011-06-01 07:37:00 UTC,-73.956325,40.77887,-73.977858,40.76297,3,22.36,0
2011-06-01 07:37:00 UTC,-73.951443,40.770073,-73.970615,40.754828,4,34.65,0
2011-06-01 07:37:00 UTC,-73.979287,40.743712,-73.991772,40.749145,2,66.23,1
2011-06-01 07:37:00 UTC,-73.988555,40.737188,-73.974263,40.757813,1,21.45,0
2011-06-01 07:37:00 UTC,-73.978173,40.736628,-73.986958,40.734115,4,22.45,0
2011-06-01 07:37:00 UTC,-73.989677,40.772405,-73.972345,40.75645,3,12.54,0
2011-06-01 07:37:00 UTC,-73.989905,40.73403,-73.989905,40.73403,2,19.54,0
2011-06-01 07:37:00 UTC,-73.972322,40.74646,-73.954297,40.764065,1,24.33,0
2011-06-01 07:37:00 UTC,-73.975992,40.781452,-73.985997,40.772177,1,32.33,1
2011-06-01 07:37:00 UTC,-73.978263,40.745603,-73.980087,40.7518,1,11.23,0
2011-06-01 07:37:00 UTC,-73.953327,40.767667,-73.971392,40.755227,2,13.95,0
2011-06-01 07:37:00 UTC,-73.988672,40.722548,-73.974045,40.750333,3,20.56,0
2011-06-01 07:37:00 UTC,-73.971968,40.754195,-73.954607,40.799937,4,5.2,1
2011-06-01 07:37:00 UTC,-73.950452,40.783695,-73.953273,40.788452,1,136.52,1
2011-06-01 07:37:00 UTC,-74.006968,40.729367,-74.006325,40.74856,2,66.76,1
2011-06-01 07:37:00 UTC,-73.981037,40.74682,-73.973277,40.743583,3,4.33,1
2011-06-01 07:37:00 UTC,-74.015772,40.710845,-73.982795,40.759143,4,59.22,1
2011-06-01 07:37:00 UTC,-73.982338,40.774382,-73.993702,40.751762,3,12,0
2011-06-01 07:37:00 UTC,-73.992838,40.752942,-73.982497,40.75761,2,19.45,0
2011-06-01 07:37:00 UTC,-73.953535,40.767168,-73.980495,40.762275,1,20,0
2011-06-01 07:37:00 UTC,-73.986282,40.729555,-73.996262,40.715938,4,14.55,0
2011-06-01 07:37:00 UTC,-73.990022,40.74662,-73.975553,40.756372,1,12.32,0
2011-06-01 07:37:00 UTC,-73.965017,40.791123,-73.956965,40.78524,2,31.22,1
2011-06-01 07:37:00 UTC,-73.990802,40.75155,-74.004177,40.752657,3,22.43,1
2011-06-01 07:37:00 UTC,-73.99433,40.750207,-73.98307,40.749468,4,19.99,0
2011-06-01 07:37:00 UTC,-73.994855,40.73991,-73.99468,40.750375,3,20,0
2011-06-01 07:37:00 UTC,-74.006713,40.730878,-73.992332,40.735458,2,22,0
2011-06-01 07:37:00 UTC,-73.971213,40.763793,-73.971253,40.786233,1,17,0
2011-06-01 07:37:00 UTC,-73.944433,40.83485,-73.989985,40.767318,4,94,1
2011-06-01 07:37:00 UTC,-73.96241,40.773255,-73.972605,40.759313,1,21.12,0
2011-06-01 07:37:00 UTC,-73.962595,40.762947,-73.970303,40.756693,2,24.66,0
2011-06-01 07:37:00 UTC,-73.953462,40.785405,-73.975328,40.752752,3,12.44,0
2011-06-01 07:37:00 UTC,-73.950225,40.77139,-73.975968,40.760283,4,9.45,0
2011-06-01 07:37:00 UTC,-73.990518,40.756197,-73.978678,40.760622,1,66.78,1
2011-06-01 07:37:00 UTC,-73.979018,40.784997,-73.973932,40.757505,1,34.54,1
2011-06-01 07:37:00 UTC,-73.961242,40.76047,-74.010012,40.720988,2,12.92,0
2011-06-01 07:37:00 UTC,-73.959217,40.771518,-73.983162,40.757243,2,16.33,0
2011-06-01 07:37:00 UTC,-73.988877,40.774245,-73.994653,40.750393,4,12.22,0
2011-06-01 07:37:00 UTC,-73.955932,40.779027,-73.980507,40.783418,4,19.99,0
2011-06-01 07:37:00 UTC,-73.991063,40.750883,-73.971015,40.759997,3,80.45,1
2011-06-01 07:37:00 UTC,-73.99105,40.733943,-73.971497,40.763887,3,56.76,1
2009-02-16 03:13:40 UTC,-73.957953,40.769391,-73.972454,40.74621,4,33.65,0
2010-08-27 18:45:00 UTC,-74.00076,40.725633,-73.99872,40.724242,4,45.55,0
2010-08-27 18:45:00 UTC,-73.970942,40.760145,-73.980737,40.748598,3,83.45,0
2010-08-27 18:45:00 UTC,-74.006483,40.7487,-74.017242,40.711677,3,99.72,1
2010-08-27 18:45:00 UTC,-74.00522,40.722148,-74.005762,40.738827,2,105.33,1
2010-08-27 18:45:00 UTC,-73.984002,40.725002,-73.987632,40.702342,2,112.22,1
2010-08-27 18:45:00 UTC,-73.977063,40.761168,-73.95256,40.778195,1,160.34,1
2010-08-27 18:45:00 UTC,-73.957125,40.770842,-74.005518,40.750752,1,172.44,1
2010-08-27 18:45:00 UTC,-73.96798,40.80161,-73.967295,40.756985,3,22.36,0
2010-08-27 18:45:00 UTC,-73.955715,40.77957,-73.969113,40.785677,4,34.65,0
2010-08-27 18:45:00 UTC,-73.966328,40.804308,-74.001407,40.728572,2,66.23,1
2010-08-27 18:45:00 UTC,-74.004137,40.707105,-73.97493,40.753357,1,21.45,0
2010-08-27 18:45:00 UTC,-73.982958,40.759448,-73.974802,40.735303,4,22.45,0
2010-08-27 18:45:00 UTC,-74.036107,40.729875,-74.037573,40.730262,3,12.54,0
2010-08-27 18:45:00 UTC,-74.007498,40.715517,-73.993308,40.730995,2,19.54,0
2010-08-27 18:45:00 UTC,-73.974617,40.75719,-74.005173,40.707832,1,24.33,0
2010-08-27 18:45:00 UTC,-73.968532,40.766068,-73.962155,40.764233,1,32.33,1
2010-08-27 18:45:00 UTC,-73.967365,40.760568,-73.95826,40.772968,1,11.23,0
2010-08-27 18:45:00 UTC,-73.855755,40.948007,-73.861917,40.971295,2,13.95,0
2010-08-27 18:45:00 UTC,-74.003612,40.70604,-73.990888,40.755733,3,20.56,0
2010-08-27 18:45:00 UTC,-73.956432,40.77177,-73.967843,40.776815,4,5.2,1
2010-08-27 18:45:00 UTC,-74.083013,40.773612,-74.082352,40.780637,1,136.52,1
2010-08-27 18:45:00 UTC,-73.97255,40.749167,-73.991562,40.740788,2,66.76,1
2010-08-27 18:45:00 UTC,-73.994223,40.741073,-73.965725,40.790207,3,4.33,1
2010-08-27 18:45:00 UTC,-73.975013,40.755853,-73.999933,40.761678,4,59.22,1
2010-08-27 18:45:00 UTC,-73.977752,40.758553,-73.96804,40.775268,3,12,0
2010-08-27 18:45:00 UTC,-74.00614,40.71985,-74.010532,40.71395,2,19.45,0
2010-08-27 18:45:00 UTC,-73.996913,40.747303,-73.983158,40.762405,1,20,0
2010-08-27 18:45:00 UTC,-73.988453,40.754725,-73.992262,40.738307,4,14.55,0
2010-08-27 18:45:00 UTC,-73.966708,40.76423,-73.990003,40.729448,1,12.32,0
2010-08-27 18:45:00 UTC,-73.98635,40.699475,-73.986712,40.725615,2,31.22,1
2010-08-27 18:45:00 UTC,-73.98032,40.75329,-73.944627,40.632012,3,22.43,1
2010-08-27 18:45:00 UTC,-73.967545,40.771452,-73.985057,40.75999,4,19.99,0
2010-08-27 18:45:00 UTC,-73.938877,40.749492,-73.941048,40.753788,3,20,0
2010-08-27 18:45:00 UTC,-73.99102,40.742255,-73.981707,40.749582,2,22,0
2010-08-27 18:45:00 UTC,-73.994267,40.742818,-73.989485,40.748472,1,17,0
2010-08-27 18:45:00 UTC,-73.99161,40.744713,-73.992235,40.748712,4,94,1
2010-08-27 18:45:00 UTC,-73.985008,40.748195,-73.96293,40.759327,1,21.12,0
2010-08-27 18:45:00 UTC,-73.971857,40.756053,-73.98961,40.726508,2,24.66,0
2010-08-27 18:45:00 UTC,-73.977778,40.751133,-73.987038,40.73878,3,12.44,0
2010-08-27 18:45:00 UTC,-73.964193,40.772343,-73.973022,40.76433,4,9.45,0
2010-08-27 18:45:00 UTC,-73.976352,40.761992,-73.982105,40.767183,1,66.78,1
2010-08-27 18:45:00 UTC,-73.985983,40.732858,-73.98203,40.73192,1,34.54,1
2010-08-27 18:45:00 UTC,-73.969833,40.757882,-73.961425,40.768867,2,12.92,0
2010-08-27 18:45:00 UTC,-73.999005,40.754848,-73.999005,40.754848,2,16.33,0
2010-08-27 18:45:00 UTC,-74.003128,40.732513,-73.970852,40.760263,4,12.22,0
2010-08-27 18:45:00 UTC,-73.987363,40.750612,-73.986592,40.760187,4,19.99,0
2010-08-27 18:45:00 UTC,-74.012477,40.677672,-73.99638,40.677693,3,80.45,1
2010-08-27 18:45:00 UTC,-73.97981,40.749278,-74.006852,40.730327,3,56.76,1
2010-08-27 18:45:00 UTC,-73.984927,40.759293,-73.994955,40.75008,4,33.65,0
2010-08-27 18:45:00 UTC,-74.014745,40.711132,-73.978958,40.72815,4,45.55,0
2010-08-27 18:45:00 UTC,-73.954102,40.770447,-73.966212,40.764877,3,83.45,0
2010-08-27 18:45:00 UTC,-73.981403,40.747253,-73.9807,40.730063,3,99.72,1
2010-08-27 18:45:00 UTC,-74.002102,40.740405,-74.002513,40.730407,2,105.33,1
2010-08-27 18:45:00 UTC,-73.952375,40.784577,-73.98143,40.77442,2,112.22,1
2010-08-27 18:45:00 UTC,-74.014582,40.707193,-73.965765,40.761887,1,160.34,1
2010-08-27 18:45:00 UTC,-73.991717,40.744375,-73.980722,40.742488,1,172.44,1
2010-08-27 18:45:00 UTC,-74.005138,40.720287,-73.98437,40.726523,3,22.36,0
2010-08-27 18:45:00 UTC,-73.957143,40.77751,-73.949483,40.752583,4,34.65,0
2010-08-27 18:45:00 UTC,-73.983083,40.763507,-73.992898,40.749302,2,66.23,1
2010-08-27 18:45:00 UTC,-73.978657,40.748542,-73.987965,40.732125,1,21.45,0
2010-08-27 18:45:00 UTC,-73.956948,40.76604,-74.00641,40.721693,4,22.45,0
2010-08-27 18:45:00 UTC,-74.005982,40.745695,-74.003153,40.732995,3,12.54,0
2010-08-27 18:45:00 UTC,-73.980497,40.749663,-74.010355,40.719682,2,19.54,0
2010-08-27 18:45:00 UTC,-73.99082,40.745595,-73.977908,40.748825,1,24.33,0
2010-08-27 18:45:00 UTC,-73.870653,40.773653,-73.952946,40.823196,1,32.33,1
2010-08-27 18:45:00 UTC,-73.960148,40.77071,-73.970342,40.794455,1,11.23,0
2010-08-27 18:45:00 UTC,-73.98746,40.749542,-74.002703,40.760645,2,13.95,0
2010-08-27 18:45:00 UTC,-73.95949,40.766097,-73.97234,40.755687,3,20.56,0
2010-08-27 18:45:00 UTC,-73.984238,40.761757,-73.976968,40.792553,4,5.2,1
2010-08-27 18:45:00 UTC,-73.998632,40.735007,-73.964758,40.755115,1,136.52,1
2010-08-27 18:45:00 UTC,-73.975202,40.757357,-73.984727,40.760613,2,66.76,1
2010-08-27 18:45:00 UTC,-73.953338,40.787713,-73.96074,40.797492,3,4.33,1
2010-08-27 18:45:00 UTC,-73.99295,40.742505,-73.9568,40.771433,4,59.22,1
2010-08-27 18:45:00 UTC,-73.971488,40.764072,-73.99994,40.748333,3,12,0
2010-08-27 18:45:00 UTC,-73.953333,40.771672,-73.991467,40.749805,2,19.45,0
2010-08-27 18:45:00 UTC,-73.980423,40.738735,-73.997015,40.721117,1,20,0
2010-08-27 18:45:00 UTC,-73.984352,40.749365,-73.960192,40.778395,4,14.55,0
2010-08-27 18:45:00 UTC,-73.953045,40.771183,-73.949823,40.781915,1,12.32,0
2010-08-27 18:45:00 UTC,-73.992443,40.748977,-73.975617,40.73762,2,31.22,1
2010-08-27 18:45:00 UTC,-73.972838,40.689602,-73.987973,40.7324,3,22.43,1
2010-08-27 18:45:00 UTC,-73.972397,40.749735,-73.976218,40.758545,4,19.99,0
2010-08-27 18:45:00 UTC,-74.252193,40.583097,-74.263242,40.58814,3,20,0
2010-08-27 18:45:00 UTC,-73.970783,40.793813,-73.970493,40.796307,2,22,0
2010-08-27 18:45:00 UTC,-73.988133,40.755662,-73.9891,40.723063,1,17,0
2010-08-27 18:45:00 UTC,-73.978967,40.754683,-73.987263,40.758013,4,94,1
2010-08-27 18:45:00 UTC,-73.99051,40.755947,-73.978913,40.755243,1,21.12,0
2010-08-27 18:45:00 UTC,-73.97254,40.75807,-73.991203,40.738285,2,24.66,0
2010-08-27 18:45:00 UTC,-73.972133,40.767113,-73.975857,40.761972,3,12.44,0
2010-08-27 18:45:00 UTC,-73.967935,40.760492,-73.962045,40.768958,4,9.45,0
2010-08-27 18:45:00 UTC,-73.954212,40.778535,-73.951585,40.78489,1,66.78,1
2010-08-27 18:45:00 UTC,-73.975818,40.757402,-73.958142,40.781865,1,34.54,1
2010-08-27 18:45:00 UTC,-73.977707,40.777027,-73.96239,40.778753,2,12.92,0
2010-08-27 18:45:00 UTC,-73.959525,40.762573,-73.980845,40.729867,2,16.33,0
2010-08-27 18:45:00 UTC,-73.97318,40.7562,-73.983197,40.762072,4,12.22,0
2010-08-27 18:45:00 UTC,-73.975747,40.748788,-73.939248,40.790897,4,19.99,0
2010-08-27 18:45:00 UTC,-73.989045,40.777157,-73.982043,40.772372,3,80.45,1
2010-08-27 18:45:00 UTC,-73.804198,40.650125,-73.804345,40.65152,3,56.76,1
2010-08-27 18:45:00 UTC,-73.97903,40.747477,-73.977262,40.760148,4,33.65,0
2010-08-27 18:45:00 UTC,-73.996463,40.741395,-73.984802,40.763595,4,45.55,0
2010-08-27 18:45:00 UTC,-73.995247,40.739665,-73.966522,40.773565,3,83.45,0
2010-08-27 18:45:00 UTC,-73.983417,40.75525,-73.998952,40.749858,3,99.72,1
2010-08-27 18:45:00 UTC,-73.949712,40.781112,-73.969248,40.752112,2,105.33,1
2010-08-27 18:45:00 UTC,-73.982767,40.763747,-73.987072,40.748997,2,112.22,1
2010-08-27 18:45:00 UTC,-73.972297,40.754587,-73.873077,40.774357,1,160.34,1
2010-08-27 18:45:00 UTC,-73.993943,40.752262,-74.015165,40.709753,1,172.44,1
2010-08-27 18:45:00 UTC,-73.948247,40.778842,-73.985185,40.76892,3,22.36,0
2010-08-27 18:45:00 UTC,-73.970025,40.752838,-73.973188,40.743605,4,34.65,0
2010-08-27 18:45:00 UTC,-73.987988,40.749285,-73.980205,40.735118,2,66.23,1
2010-08-27 18:45:00 UTC,-73.958873,40.767195,-73.94768,40.779335,1,21.45,0
2010-08-27 18:45:00 UTC,-73.967898,40.76538,-73.995348,40.733372,4,22.45,0
2010-08-27 18:45:00 UTC,-74.002095,40.750437,-73.972852,40.762078,3,12.54,0
2010-08-27 18:45:00 UTC,-74.006725,40.730695,-73.99499,40.750018,2,19.54,0
2010-08-27 18:45:00 UTC,-73.981385,40.769113,-73.982067,40.758893,1,24.33,0
2010-08-27 18:45:00 UTC,-74.006373,40.739425,-74.004198,40.730912,1,32.33,1
2010-08-27 18:45:00 UTC,-73.962325,40.776323,-73.981328,40.764247,1,11.23,0
2010-08-27 18:45:00 UTC,-73.978402,40.785808,-73.970103,40.795953,2,13.95,0
2010-08-27 18:45:00 UTC,-73.986167,40.761817,-73.933838,40.851435,3,20.56,0
2010-08-27 18:45:00 UTC,-73.958648,40.764453,-74.007573,40.75166,4,5.2,1
2010-08-27 18:45:00 UTC,-73.983565,40.762252,-73.989968,40.755555,1,136.52,1
2010-08-27 18:45:00 UTC,-73.997123,40.742198,-73.980513,40.7652,2,66.76,1
2010-08-27 18:45:00 UTC,-74.004713,40.707718,-73.982758,40.764008,3,4.33,1
2010-08-27 18:45:00 UTC,-73.96965,40.842422,-73.949167,40.825752,4,59.22,1
2010-08-27 18:45:00 UTC,-73.99211,40.724097,-74.004762,40.747012,3,12,0
2010-08-27 18:45:00 UTC,-73.979675,40.763572,-73.96998,40.785607,2,19.45,0
2010-08-27 18:45:00 UTC,-73.995438,40.72496,-73.976897,40.735137,1,20,0
2011-02-12 00:43:24 UTC,-73.960136,40.76199,-73.924367,40.7662,4,14.55,0
2011-02-12 00:43:24 UTC,-73.971961,40.76016,-73.971961,40.76016,1,12.32,0
2014-05-07 06:50:20 UTC,-73.989401,40.761242,-73.991957,40.751593,2,31.22,1
2014-05-07 06:50:20 UTC,-73.990604,40.756157,-73.973015,40.756,3,22.43,1
2014-05-07 06:50:20 UTC,-74.002855,40.760528,-73.973717,40.757595,4,19.99,0
2011-04-27 20:59:24 UTC,-73.973659,40.751602,-73.983129,40.774587,3,20,0
2011-04-27 20:59:24 UTC,-73.991533,40.750077,-73.949911,40.77616,2,22,0
2011-04-27 20:59:24 UTC,-73.990027,40.736937,-73.985558,40.744063,1,17,0
2011-04-27 20:59:24 UTC,-73.971239,40.755072,-73.955979,40.772073,4,94,1
2011-04-27 20:59:24 UTC,-73.994751,40.745357,-73.991646,40.759175,1,21.12,0
2010-08-14 02:13:00 UTC,-73.959977,40.813747,-73.966748,40.788978,2,24.66,0
2010-08-14 02:13:00 UTC,-73.947182,40.784303,-73.970885,40.79328,3,12.44,0
2010-08-14 02:13:00 UTC,-73.982823,40.758295,-73.988723,40.748412,4,9.45,0
2010-08-14 02:13:00 UTC,-74.007775,40.708918,-73.926603,40.703968,1,66.78,1
2010-08-14 02:13:00 UTC,-73.999377,40.729805,-73.989817,40.715727,1,34.54,1
2010-08-14 02:13:00 UTC,-73.993273,40.722118,-73.946575,40.776348,2,12.92,0
2010-08-14 02:13:00 UTC,-73.974698,40.793292,-73.977143,40.779675,2,16.33,0
2010-08-14 02:13:00 UTC,-73.978693,40.727935,-73.966807,40.793475,4,12.22,0
2010-08-14 02:13:00 UTC,-73.971738,40.74465,-73.974487,40.788112,4,19.99,0
2010-08-14 02:13:00 UTC,-74.011192,40.708767,-73.99198,40.72163,3,80.45,1
2010-08-14 02:13:00 UTC,-73.987208,40.72044,-73.990087,40.748695,3,56.76,1
2010-08-14 02:13:00 UTC,-73.98085,40.781897,-73.963368,40.765068,4,33.65,0
2010-08-14 02:13:00 UTC,-73.982208,40.692392,-73.984217,40.695842,4,45.55,0
2010-08-14 02:13:00 UTC,-73.979172,40.740383,-73.985328,40.731565,3,83.45,0
2010-08-14 02:13:00 UTC,-73.976808,40.788507,-73.948148,40.77809,3,99.72,1
2010-08-14 02:13:00 UTC,-73.988485,40.723115,-73.96094,40.76089,2,105.33,1
2010-08-14 02:13:00 UTC,-73.97735,40.7843,-73.934743,40.851933,2,112.22,1
2010-08-14 02:13:00 UTC,-73.955535,40.694712,-73.98433,40.663745,1,160.34,1
2010-08-14 02:13:00 UTC,-73.999537,40.738723,-74.006905,40.744003,1,172.44,1
2010-08-14 02:13:00 UTC,-73.998032,40.763948,-73.839288,40.717855,3,22.36,0
2010-08-14 02:13:00 UTC,-73.984343,40.677948,-73.979182,40.77175,4,34.65,0
2010-08-14 02:13:00 UTC,-73.96077,40.801737,-73.942318,40.827193,2,66.23,1
2010-08-14 02:13:00 UTC,-73.872725,40.841307,-73.88546,40.846433,1,21.45,0
2010-08-14 02:13:00 UTC,-73.98958,40.720498,-73.965888,40.757987,4,22.45,0
2010-08-14 02:13:00 UTC,-73.990053,40.748,-73.990053,40.748,3,12.54,0
2010-08-14 02:13:00 UTC,-74.000667,40.727217,-73.981393,40.725017,2,19.54,0
2010-08-14 02:13:00 UTC,-73.994332,40.72471,-73.959042,40.77161,1,24.33,0
2010-08-14 02:13:00 UTC,-73.999872,40.728563,-73.988113,40.737365,1,32.33,1
2010-08-14 02:13:00 UTC,-73.973998,40.793898,-73.959887,40.813722,1,11.23,0
2010-08-14 02:13:00 UTC,-73.992402,40.748773,-73.992402,40.748773,2,13.95,0
2010-08-14 02:13:00 UTC,-74.006298,40.741473,-73.952812,40.77205,3,20.56,0
2010-08-14 02:13:00 UTC,-74.006262,40.739325,-73.99219,40.721525,4,5.2,1
2010-08-14 02:13:00 UTC,-74.007835,40.740532,-73.974505,40.788158,1,136.52,1
2010-08-14 02:13:00 UTC,-73.969687,40.689467,-73.978247,40.68514,2,66.76,1
2010-08-14 02:13:00 UTC,-73.960867,40.709342,-73.966058,40.694348,3,4.33,1
2010-08-14 02:13:00 UTC,-73.963803,40.71061,-74.000225,40.730492,4,59.22,1
2010-08-14 02:13:00 UTC,-73.989285,40.763695,-73.922145,40.777102,3,12,0
2010-08-14 02:13:00 UTC,-73.888183,40.745397,-73.903982,40.745082,2,19.45,0
2010-08-14 02:13:00 UTC,-73.997045,40.720645,-74.007062,40.743543,1,20,0
2010-08-14 02:13:00 UTC,-73.994853,40.754465,-73.94783,40.779082,4,14.55,0
2010-08-14 02:13:00 UTC,-73.979272,40.752033,-73.982608,40.739822,1,12.32,0
2010-08-14 02:13:00 UTC,-73.990818,40.734933,-73.962212,40.713078,2,31.22,1
2010-08-14 02:13:00 UTC,-73.986675,40.762595,-73.938235,40.855727,3,22.43,1
2010-08-14 02:13:00 UTC,-73.9998,40.738703,-74.004915,40.740718,4,19.99,0
2010-08-14 02:13:00 UTC,-74.011513,40.718137,-74.016902,40.709278,3,20,0
2010-08-14 02:13:00 UTC,-73.9907,40.761062,-73.992863,40.697787,2,22,0
2010-08-14 02:13:00 UTC,-73.987148,40.729425,-74.012442,40.702432,1,17,0
2010-08-14 02:13:00 UTC,-74.00472,40.730408,-73.974893,40.744403,4,100,0
2010-08-14 02:13:00 UTC,-73.992485,40.74543,-74.004297,40.73051,1,120,0
2010-08-14 02:13:00 UTC,-73.993172,40.745585,-73.962088,40.757113,2,140,0
2010-08-14 02:13:00 UTC,-73.984952,40.728068,-73.907635,40.770653,3,132,0
2010-08-14 02:13:00 UTC,-74.002558,40.750003,-73.979672,40.753045,4,156,0
2010-08-14 02:13:00 UTC,-73.978607,40.73672,-73.961047,40.760585,1,177,0
2010-08-14 02:13:00 UTC,-73.99617,40.726243,-73.976608,40.723927,1,130,0
2010-08-14 02:13:00 UTC,-73.98731,40.733333,-73.986688,40.721045,2,102,0
2010-08-14 02:13:00 UTC,-73.985868,40.758977,-73.962777,40.760253,2,99,0
2010-08-14 02:13:00 UTC,-74.00622,40.743885,-74.009093,40.704165,4,94,0
2010-08-14 02:13:00 UTC,-73.97972,40.755775,-73.940428,40.798113,4,92,0
2010-08-14 02:13:00 UTC,-73.967052,40.757663,-73.970945,40.751142,3,25,1
2010-08-14 02:13:00 UTC,-73.99284,40.733727,-73.956193,40.806192,3,27,1
2010-08-14 02:13:00 UTC,-73.99949,40.728335,-73.981645,40.724245,4,10,1
2010-08-14 02:13:00 UTC,-73.988192,40.759973,-73.98056,40.779975,4,2,1
2010-08-14 02:13:00 UTC,-74.002745,40.739327,-73.985917,40.75826,3,76,1
2010-08-14 02:13:00 UTC,-73.861985,40.730263,-73.821863,40.756245,3,2,1
2010-08-14 02:13:00 UTC,-73.982533,40.77205,-73.827317,40.8531,2,12,1
2010-08-14 02:13:00 UTC,-73.78684,40.64537,-74.003567,40.72537,2,16,1
2010-08-14 02:13:00 UTC,-73.998837,40.728007,-74.01316,40.70297,1,16,1
2010-08-14 02:13:00 UTC,-73.952512,40.81076,-73.949587,40.802172,1,16,1
2010-08-14 02:13:00 UTC,-73.98886,40.72687,-73.98862,40.731227,3,100,0
2010-08-14 02:13:00 UTC,-73.955822,40.772257,-73.916052,40.757593,4,120,0
2010-08-14 02:13:00 UTC,-73.987777,40.745533,-73.958605,40.718953,2,140,0
2010-08-14 02:13:00 UTC,-73.984985,40.732207,-73.931993,40.70662,1,132,0
2010-08-14 02:13:00 UTC,-73.971968,40.757922,-73.98332,40.763963,4,156,0
2010-08-14 02:13:00 UTC,-73.987645,40.728698,-74.003913,40.729697,3,177,0
2010-08-14 02:13:00 UTC,-73.997783,40.763957,-73.990278,40.729045,2,130,0
2010-08-14 02:13:00 UTC,-73.991137,40.685652,-73.925322,40.688397,1,102,0
2010-08-14 02:13:00 UTC,-73.882352,40.62572,-73.892883,40.634333,1,99,0
2010-08-14 02:13:00 UTC,-74.005097,40.74649,-73.950158,40.78724,1,94,0
2010-08-14 02:13:00 UTC,-74.008703,40.716022,-73.999822,40.715137,2,92,0
2010-08-14 02:13:00 UTC,-74.000318,40.73777,-74.010357,40.718922,3,25,1
2015-04-16 22:32:48 UTC,-73.99362946,40.75152206,-73.9751358,40.77707672,4,27,1
2015-04-16 22:32:48 UTC,-73.95783997,40.71794128,-73.96340942,40.71681213,1,10,1
2015-04-16 22:32:48 UTC,-73.99701691,40.76010513,-73.98803711,40.75514221,2,2,1
2015-04-16 22:32:48 UTC,-73.99677277,40.74779892,-73.95400238,40.77064133,3,76,1
2015-04-16 22:32:48 UTC,-73.98919678,40.75826645,-73.98750305,40.77619171,4,2,1
2013-03-15 11:57:04 UTC,-73.970376,40.759047,-73.955731,40.764192,3,12,1
2013-03-15 11:57:04 UTC,-73.959472,40.782796,-73.97917,40.777648,2,16,1
2014-11-16 08:47:12 UTC,-73.998927,40.745668,-73.962999,40.776702,1,16,1
2014-11-16 08:47:12 UTC,-73.988993,40.75859,-73.98474,40.769982,4,16,1
2013-02-20 16:10:28 UTC,-73.991579,40.760557,-73.980293,40.758658,1,100,0
2011-07-03 00:36:04 UTC,-74.008109,40.712323,-74.014503,40.703712,2,120,0
2014-03-25 23:47:00 UTC,-73.976167,40.748357,-73.991122,40.75001,3,140,0
2014-03-25 23:47:00 UTC,-73.97028,40.755867,-73.951527,40.781107,4,132,0
2014-03-25 23:47:00 UTC,-74.007372,40.71561,-74.011635,40.704027,3,156,0
2014-03-25 23:47:00 UTC,-73.982237,40.778957,-73.979297,40.786522,2,177,0
2014-03-25 23:47:00 UTC,-73.978568,40.724502,-73.964778,40.754047,1,130,0
2014-03-25 23:47:00 UTC,-73.948333,40.781107,-73.975312,40.778495,4,102,0
2014-03-25 23:47:00 UTC,-73.98653,40.745487,-73.980235,40.746367,1,99,0
2014-03-25 23:47:00 UTC,-73.98451,40.736772,-73.951792,40.78166,2,94,0
2014-03-25 23:47:00 UTC,-73.999278,40.730332,-73.99368,40.727955,3,92,0
2014-03-25 23:47:00 UTC,-73.97947,40.755657,-73.794265,40.693215,4,25,1
2014-03-25 23:47:00 UTC,-73.982657,40.76663,-73.964677,40.792612,1,27,1
2014-03-25 23:47:00 UTC,-73.862685,40.768387,-73.971852,40.756812,1,10,1
2014-03-25 23:47:00 UTC,-73.97154,40.79474,-73.94747,40.83028,2,2,1
2014-03-25 23:47:00 UTC,-73.98607,40.75569,-73.98001,40.74964,2,76,1
2014-03-25 23:47:00 UTC,-73.962265,40.810477,-73.97073,40.798597,4,2,1
2014-03-25 23:47:00 UTC,-73.937118,40.798442,-73.960532,40.772535,4,12,1
2014-03-25 23:47:00 UTC,-73.986417,40.756015,-73.979167,40.73716,3,16,1
2014-03-25 23:47:00 UTC,-73.973565,40.751862,-73.954127,40.778495,3,16,1
2014-03-25 23:47:00 UTC,-73.98354,40.726022,-73.986393,40.761985,4,16,1
2014-03-25 23:47:00 UTC,-73.997208,40.73665,-73.94953,40.781732,4,100,0
2014-03-25 23:47:00 UTC,-73.992082,40.684377,-73.971717,40.692307,3,120,0
2014-03-25 23:47:00 UTC,-73.983145,40.759782,-74.036095,40.723687,3,140,0
2014-03-25 23:47:00 UTC,-73.955872,40.767867,-73.97328,40.691705,2,132,0
2014-03-25 23:47:00 UTC,-74.002587,40.733657,-73.918605,40.758107,2,156,0
2014-03-25 23:47:00 UTC,-73.977327,40.738417,-73.976538,40.745945,1,177,0
2014-03-25 23:47:00 UTC,-73.970492,40.757802,-73.98596,40.735077,1,130,0
2014-03-25 23:47:00 UTC,-73.972397,40.762267,-73.952693,40.774982,3,102,0
2014-03-25 23:47:00 UTC,-74.00451,40.727782,-73.9897,40.72388,4,99,0
2014-03-25 23:47:00 UTC,-74.00066,40.732065,-73.98853,40.739745,2,94,0
2014-03-25 23:47:00 UTC,-73.871205,40.773817,-74.006132,40.739947,1,92,0
